order_id,customer_id,store_id,order_date,sales_channel,payment_method,order_status,campaign_id,promised_shipping_days,actual_shipping_days
O008760,C00874,S004,2024-01-28,Online,Credit Card,Completed,M0001,3,3.0
O008761,C01603,S008,2024-04-05,In-Store,Credit Card,Completed,M0008,0,0.0
O008762,C01146,S010,2024-07-10,Online,Credit Card,Cancelled,M0017,3,
O008763,C00671,S004,2024-07-21,Online,Credit Card,Completed,,2,5.0
O008764,C01381,S001,2025-04-09,Online,Debit Card,Completed,,3,5.0
O008765,C01292,S004,2024-01-09,Online,Credit Card,Completed,,3,4.0
O008766,C00695,S005,2024-12-10,Online,Credit Card,Cancelled,M0025,5,
O008767,C01509,S010,2024-03-28,Online,Credit Card,Completed,,4,4.0
O008768,C00869,S008,2025-03-25,In-Store,Credit Card,Returned,,0,0.0
O008769,C01028,S010,2025-02-27,Online,PayPal,Completed,M0029,3,3.0
O008770,C01502,S006,2024-10-11,Online,Debit Card,Completed,M0022,3,3.0
O008771,C00121,S010,2024-05-14,In-Store,Debit Card,Completed,,0,0.0
O008772,C00742,S005,2024-12-08,In-Store,Credit Card,Completed,,0,0.0
O008773,C01510,S003,2024-04-12,Online,Debit Card,Completed,,3,3.0
O008774,C01243,S004,2024-05-01,In-Store,Credit Card,Completed,M0009,0,0.0
O008775,C00694,S006,2024-12-05,In-Store,Credit Card,Completed,,0,0.0
O008776,C01302,S006,2025-06-26,In-Store,Credit Card,Completed,,0,0.0
O008777,C00257,S006,2025-05-04,Online,Debit Card,Cancelled,M0033,4,
O008778,C01328,S002,2024-11-22,Online,Credit Card,Cancelled,M0023,3,
O008779,C00043,S008,2024-11-02,Mobile App,Debit Card,Completed,,2,4.0
O008780,C00870,S008,2025-06-30,Online,Gift Card,Returned,,5,5.0
O008781,C00916,S006,2024-11-05,Mobile App,Credit Card,Returned,M0021,3,3.0
O008782,C01554,S004,2024-08-26,Online,Credit Card,Completed,,3,3.0
O008783,C01734,S002,2025-05-15,In-Store,Credit Card,Completed,M0032,0,0.0
O008784,C01713,S006,2024-05-27,Online,Credit Card,Completed,,2,4.0
O008785,C00588,S006,2024-03-08,Online,Credit Card,Completed,M0004,2,2.0
O008786,C00913,S010,2024-12-08,In-Store,PayPal,Completed,,0,0.0
O008787,C01717,S003,2024-03-07,In-Store,Credit Card,Returned,M0006,0,0.0
O008788,C01174,S002,2024-08-03,Online,Credit Card,Completed,,2,3.0
O008789,C00594,S004,2024-08-28,Online,Gift Card,Completed,,5,5.0
O008790,C01034,S008,2024-11-05,Online,Debit Card,Completed,,4,4.0
O008791,C00792,S005,2025-06-27,Online,Debit Card,Completed,M0035,4,4.0
O008792,C00212,S003,2024-05-19,Online,PayPal,Returned,M0012,4,4.0
O008793,C01676,S005,2024-08-05,Mobile App,Credit Card,Completed,,3,3.0
O008794,C01284,S009,2024-03-29,In-Store,Credit Card,Completed,,0,0.0
O008795,C01406,S008,2024-11-28,In-Store,Credit Card,Completed,,0,0.0
O008796,C01413,S010,2025-01-22,In-Store,Debit Card,Completed,,0,0.0
O008797,C00922,S007,2024-09-30,online,Gift Card,Completed,,2,5.0
O008798,C01764,S004,2024-06-02,In-Store,Credit Card,Completed,M0013,0,0.0
O008799,C00336,S002,2024-12-03,In-Store,Credit Card,Cancelled,,0,
O008800,C01029,S009,2024-11-02,Online,Gift Card,Returned,,4,4.0
O008801,C00922,S003,2024-04-20,In-Store,Credit Card,Completed,M0009,0,0.0
O008802,C00083,S006,2024-08-19,In-Store,Credit Card,Completed,,0,0.0
O008803,C01030,S007,2024-09-03,Online,Credit Card,Completed,,4,5.0
O008804,C00152,S003,2025-06-22,Online,Debit Card,Completed,M0035,2,2.0
O008805,C01759,S003,2025-04-10,Online,Debit Card,Completed,M0031,4,6.0
O008806,C01205,S003,2025-01-27,Online,Debit Card,Completed,,3,4.0
O008807,C01799,S003,2025-05-03,Online,Debit Card,Completed,,4,4.0
O008808,C01191,S003,2025-01-27,In-Store,PayPal,Completed,,0,0.0
O008809,C01494,S007,2025-05-11,In-Store,Debit Card,Completed,,0,0.0
O008810,C00078,S005,2024-02-08,Online,Credit Card,Completed,M0003,2,3.0
O008811,C00412,S004,2024-09-15,Online,Debit Card,Completed,,5,5.0
O008812,C01578,S006,2025-02-05,In-Store,Debit Card,Completed,,0,0.0
O008813,C01598,S008,2024-11-18,Online,Credit Card,Completed,,4,5.0
O008814,C00381,S002,2024-04-23,Mobile App,PayPal,Completed,,3,4.0
O008815,C00948,S003,2024-07-19,Online,Debit Card,Completed,M0017,4,4.0
O008816,C00790,S002,2024-07-07,Online,Credit Card,Completed,M0017,4,4.0
O008817,C00313,S007,2024-06-10,Online,Credit Card,Completed,M0011,3,3.0
O008818,C00864,S002,2024-07-20,In-Store,Credit Card,Returned,,0,0.0
O008819,C00395,S005,2024-10-19,Online,Credit Card,Completed,,2,2.0
O008820,C00543,S010,2025-04-13,In-Store,Credit Card,Completed,M0031,0,0.0
O008821,C00004,S009,2025-02-01,Mobile App,PayPal,Completed,,4,6.0
O008822,C00109,S008,2025-04-01,Online,Credit Card,Returned,M0030,4,4.0
O008823,C00918,S008,2025-04-30,Mobile App,Credit Card,Completed,,3,4.0
O008824,C00886,S003,2024-08-24,In-Store,Credit Card,Completed,,0,0.0
O008825,C00093,S001,2024-07-21,Online,Credit Card,Completed,M0016,2,2.0
O008826,C01123,S002,2024-02-11,In-Store,Credit Card,Completed,,0,0.0
O008827,C00192,S007,2025-05-27,Online,Debit Card,Completed,,2,2.0
O008828,C00333,S004,2024-02-17,In-Store,Debit Card,Completed,M0002,0,0.0
O008829,C01236,S010,2025-02-01,Mobile App,PayPal,Completed,,4,4.0
O008830,C01619,S005,2024-08-06,Mobile App,Credit Card,Cancelled,,3,
O008831,C01231,S001,2025-06-06,Online,PayPal,Completed,,5,7.0
O008832,C00627,S002,2024-08-26,Online,Debit Card,Completed,,4,5.0
O008833,C00986,S009,2025-03-22,Mobile App,Debit Card,Completed,M0030,2,2.0
O008834,C01788,S006,2024-06-20,In-Store,Debit Card,Completed,M0015,0,0.0
O008835,C00573,S007,2024-06-28,In-Store,Debit Card,Completed,M0015,0,0.0
O008836,C00356,S005,2024-11-23,In-Store,Credit Card,Completed,,0,0.0
O008837,C01277,S009,2025-06-29,In-Store,Credit Card,Completed,M0035,0,0.0
O008838,C00591,S010,2024-10-21,In-Store,Credit Card,Completed,,0,0.0
O008839,C00196,S005,2025-05-30,Mobile App,Credit Card,Completed,,3,3.0
O008840,C00262,S006,2025-03-04,Online,Debit Card,Completed,,5,5.0
O008841,C00322,S010,2025-03-09,In-Store,Credit Card,Completed,M0030,0,0.0
O008842,C00420,S009,2024-09-03,In-Store,Gift Card,Completed,M0019,0,0.0
O008843,C01522,S005,2024-08-10,Mobile App,Credit Card,Completed,M0018,3,4.0
O008844,C00332,S004,2024-05-02,Mobile App,Credit Card,Completed,,4,4.0
O008845,C01320,S005,2025-06-13,Online,PayPal,Completed,M0034,5,5.0
O008846,C01260,S005,2025-06-11,In-Store,Credit Card,Completed,,0,0.0
O008847,C00681,S005,2025-02-05,Mobile App,Credit Card,Returned,,5,9.0
O008848,C00007,S001,2024-06-27,Online,PayPal,Completed,,3,3.0
O008849,C00534,S005,2024-06-02,Mobile App,Debit Card,Completed,,4,5.0
O008850,C00072,S005,2025-06-25,In-Store,Credit Card,Completed,,0,0.0
O008851,C01524,S001,2024-02-17,Online,Credit Card,Cancelled,,4,
O008852,C00618,S004,2025-04-06,Mobile App,Credit Card,Completed,,3,3.0
O008853,C00139,S008,2024-07-26,Mobile App,Credit Card,Completed,M0016,3,4.0
O008854,C01410,S004,2024-08-25,Online,Credit Card,Returned,,3,5.0
O008855,C00542,S007,2025-03-30,In-Store,Credit Card,Completed,,0,0.0
O008856,C00324,S006,2024-03-04,Online,Credit Card,Completed,M0005,2,2.0
O008857,C00949,S005,2024-07-25,Online,PayPal,Returned,,5,5.0
O008858,C00601,S009,2025-06-07,Online,Debit Card,Completed,,3,7.0
O008859,C01689,S008,2025-01-02,Online,Gift Card,Completed,,3,4.0
O008860,C00073,S005,2025-02-10,Mobile App,Credit Card,Completed,,4,4.0
O008861,C00840,S010,2025-02-12,In-Store,Gift Card,Completed,,0,0.0
O008862,C01413,S007,2024-02-13,In-Store,Credit Card,Completed,,0,0.0
O008863,C01262,S009,2024-05-09,Online,Credit Card,Completed,,3,3.0
O008864,C00988,S007,2024-10-06,In-Store,Credit Card,Completed,,0,0.0
O008865,C01346,S003,2024-08-01,Online,Credit Card,Completed,,5,9.0
O008866,C01365,S010,2024-08-22,In-Store,PayPal,Completed,M0018,0,0.0
O008867,C01787,S005,2025-03-01,Online,Gift Card,Completed,,2,2.0
O008868,C01329,S009,2024-01-11,Online,Credit Card,Completed,,3,3.0
O008869,C01032,S009,2024-12-18,Mobile App,Credit Card,Completed,,3,3.0
O008870,C01231,S008,2024-01-01,Online,Gift Card,Completed,,5,7.0
O008871,C00411,S006,2024-02-14,In-Store,Debit Card,Completed,M0002,0,0.0
O008872,C00258,S007,2024-08-20,Online,Credit Card,Completed,,4,5.0
O008873,C00651,S007,2025-04-05,Online,Credit Card,Returned,,2,6.0
O008874,C01070,S001,2024-04-05,Online,Credit Card,Completed,,3,4.0
O008875,C00126,S008,2024-11-08,Mobile App,Debit Card,Completed,,2,2.0
O008876,C01045,S006,2024-12-24,Mobile App,Credit Card,Completed,M0025,3,5.0
O008877,C01194,S007,2024-05-24,Online,Credit Card,Completed,,2,2.0
O008878,C00544,S010,2024-10-18,In-Store,Credit Card,Returned,M0020,0,0.0
O008879,C01440,S010,2025-05-16,In-Store,PayPal,Completed,M0033,0,0.0
O008880,C00455,S002,2024-10-18,Online,Debit Card,Completed,,3,3.0
O008881,C00662,S007,2024-04-12,Online,PayPal,Completed,M0008,3,3.0
O008882,C01230,S008,2024-12-05,In-Store,PayPal,Completed,,0,0.0
O008883,C01357,S005,2024-11-22,In-Store,PayPal,Completed,M0023,0,0.0
O008884,C01045,S001,2024-01-20,Online,Credit Card,Completed,,4,5.0
O008885,C00918,S006,2024-03-04,In-Store,Credit Card,Completed,M0005,0,0.0
O008886,C01674,S003,2024-04-12,Mobile App,Credit Card,Completed,,2,2.0
O008887,C01089,S005,2024-03-31,Online,Debit Card,Completed,,3,3.0
O008888,C01601,S009,2024-06-09,Online,Debit Card,Completed,M0011,3,3.0
O008889,C00088,S007,2024-09-14,Mobile App,Credit Card,Completed,,2,4.0
O008890,C01503,S008,2024-08-03,Online,Credit Card,Completed,,2,3.0
O008891,C01067,S006,2025-05-04,In-Store,Credit Card,Completed,,0,0.0
O008892,C01165,S009,2024-11-29,In-Store,Credit Card,Completed,,0,0.0
O008893,C01398,S003,2025-04-25,Online,Gift Card,Completed,,3,3.0
O008894,C00516,S001,2024-10-27,Online,Gift Card,Completed,M0020,2,3.0
O008895,C00500,S010,2024-03-04,In-Store,Credit Card,Completed,,0,0.0
O008896,C01303,S004,2024-09-19,Online,Debit Card,Completed,,3,3.0
O008897,C00326,S008,2025-03-25,Mobile App,Credit Card,Completed,,2,3.0
O008898,C01442,S006,2024-05-04,Online,Debit Card,Completed,,2,2.0
O008899,C00553,S007,2024-03-05,Online,Debit Card,Completed,M0004,3,3.0
O008900,C00888,S009,2024-07-13,Online,Credit Card,Completed,,4,4.0
O008901,C00996,S002,2024-08-11,Mobile App,Debit Card,Completed,M0018,3,5.0
O008902,C01626,S007,2024-07-02,In-Store,PayPal,Returned,M0015,0,0.0
O008903,C00993,S004,2024-03-30,In-Store,Credit Card,Completed,M0007,0,0.0
O008904,C01792,S007,2024-06-05,Online,Credit Card,Completed,,3,3.0
O008905,C00929,S008,2024-12-26,In-Store,Credit Card,Completed,M0025,0,0.0
O008906,C00921,S002,2024-08-10,Mobile App,Credit Card,Completed,,3,3.0
O008907,C00308,S007,2024-12-07,In-Store,PayPal,Cancelled,,0,
O008908,C00657,S008,2024-11-01,Online,Credit Card,Completed,,4,7.0
O008909,C01331,S001,2024-11-06,Mobile App,Credit Card,Completed,M0021,4,6.0
O008910,C00470,S010,2024-06-04,Online,Debit Card,Completed,M0011,4,4.0
O008911,C01208,S005,2024-10-23,In-Store,Credit Card,Completed,,0,0.0
O008912,C01655,S009,2024-01-17,Mobile App,Credit Card,Completed,M0001,3,4.0
O008913,C00625,S002,2024-09-01,Mobile App,Credit Card,Completed,,3,3.0
O008914,C00291,S006,2024-11-14,In-Store,Credit Card,Completed,M0023,0,0.0
O008915,C00249,S002,2024-04-27,Mobile App,PayPal,Completed,,4,6.0
O008916,C00324,S003,2024-06-08,In-Store,Debit Card,Completed,M0011,0,0.0
O008917,C01467,S006,2024-05-18,Online,Debit Card,Completed,,4,4.0
O008918,C00604,S005,2024-02-20,Online,Credit Card,Completed,,3,3.0
O008919,C00059,S004,2024-07-22,Online,Credit Card,Completed,M0016,3,3.0
O008920,C01021,S007,2025-06-20,In-Store,Credit Card,Completed,M0034,0,0.0
O008921,C00269,S003,2024-07-25,Online,Credit Card,Completed,,2,2.0
O008922,C01342,S010,2024-09-18,Mobile App,Credit Card,Completed,M0019,4,5.0
O008923,C00094,S007,2024-12-15,Online,Credit Card,Completed,,3,5.0
O008924,C01278,S009,2024-12-13,In-Store,PayPal,Returned,M0026,0,0.0
O008925,C00687,S002,2025-06-06,Mobile App,Gift Card,Completed,,3,3.0
O008926,C01484,S005,2025-04-14,In-Store,Credit Card,Completed,,0,0.0
O008927,C00515,S001,2025-03-08,Online,Debit Card,Completed,,4,4.0
O008928,C00533,S007,2025-06-07,Mobile App,Credit Card,Completed,,4,7.0
O008929,C01128,S002,2024-05-25,Online,Credit Card,Completed,M0011,4,4.0
O008930,C00402,S005,2024-12-01,Online,Credit Card,Completed,,4,4.0
O008931,C00967,S001,2025-05-02,Online,Gift Card,Completed,,3,4.0
O008932,C01357,S001,2024-12-04,In-Store,PayPal,Completed,,0,0.0
O008933,C00721,S004,2025-06-20,In-Store,Debit Card,Returned,M0035,0,0.0
O008934,C00877,S007,2024-03-10,Online,Credit Card,Completed,M0005,2,2.0
O008935,C00608,S007,2024-09-05,Mobile App,Debit Card,Cancelled,,4,
O008936,C00093,S008,2025-06-20,Online,Credit Card,Completed,,2,2.0
O008937,C01581,S009,2024-08-06,Online,Debit Card,Completed,,3,3.0
O008938,C00574,S004,2025-01-30,Online,Debit Card,Completed,,2,2.0
O008939,C01566,S002,2024-01-22,In-Store,Credit Card,Completed,M0001,0,0.0
O008940,C00971,S010,2024-12-30,Online,Credit Card,Completed,M0024,4,5.0
O008941,C00437,S010,2025-05-29,Online,Credit Card,Completed,,3,3.0
O008942,C01034,S003,2024-08-08,Online,Credit Card,Completed,,2,2.0
O008943,C00456,S009,2024-01-16,Online,Credit Card,Completed,M0001,4,4.0
O008944,C00415,S008,2024-01-20,Online,PayPal,Completed,,4,4.0
O008945,C01542,S006,2025-05-04,Online,Credit Card,Completed,M0033,2,2.0
O008946,C01399,S003,2025-01-18,Online,Credit Card,Completed,,4,4.0
O008947,C01555,S010,2024-03-14,In-Store,Credit Card,Completed,,0,0.0
O008948,C01548,S008,2024-02-08,Online,Debit Card,Completed,,3,5.0
O008949,C01397,S002,2025-03-15,Online,Credit Card,Completed,,5,5.0
O008950,C00704,S004,2025-03-18,Online,Credit Card,Completed,M0030,2,4.0
O008951,C01639,S004,2024-03-22,Online,Debit Card,Returned,,3,3.0
O008952,C00882,S009,2024-06-30,Online,Gift Card,Cancelled,M0015,2,
O008953,C00762,S008,2025-02-28,Online,Credit Card,Completed,M0029,4,4.0
O008954,C01780,S007,2024-10-26,Online,Credit Card,Completed,,4,8.0
O008955,C01463,S004,2025-06-09,Online,Credit Card,Completed,,2,2.0
O008956,C01219,S007,2024-09-30,In-Store,Debit Card,Completed,,0,0.0
O008957,C00265,S001,2024-12-24,Online,Credit Card,Completed,,5,5.0
O008958,C00507,S008,2024-10-16,Online,Debit Card,Completed,,5,5.0
O008959,C00646,S008,2025-06-03,Online,Credit Card,Completed,,5,6.0
O008960,C00897,S009,2024-08-16,In-Store,Credit Card,Completed,,0,0.0
O008961,C01450,S009,2024-05-25,Online,Credit Card,Completed,,3,3.0
O008962,C00861,S001,2024-07-12,Online,PayPal,Returned,M0017,5,8.0
O008963,C00689,S010,2025-04-12,Mobile App,Credit Card,Completed,M0031,4,4.0
O008964,C00867,S007,2024-10-10,Online,Credit Card,Completed,,2,4.0
O008965,C01123,S001,2024-07-25,In-Store,Credit Card,Completed,,0,0.0
O008966,C01054,S006,2024-11-04,Mobile App,Debit Card,Completed,,4,5.0
O008967,C01315,S005,2024-03-29,Mobile App,Credit Card,Completed,M0006,2,2.0
O008968,C01599,S002,2024-01-04,In-Store,Credit Card,Completed,M0001,0,0.0
O008969,C00487,S003,2024-06-19,Online,Credit Card,Completed,,3,3.0
O008970,C01430,S008,2024-11-27,In-Store,Credit Card,Completed,M0023,0,0.0
O008971,C00028,S002,2025-01-11,In-Store,Credit Card,Completed,,0,0.0
O008972,C01170,S004,2025-03-27,Online,Credit Card,Returned,,5,5.0
O008973,C00288,S003,2025-05-25,Online,Credit Card,Completed,,2,2.0
O008974,C00581,S007,2024-08-22,Online,Credit Card,Completed,M0018,4,5.0
O008975,C00950,S008,2025-01-31,Online,PayPal,Completed,,3,3.0
O008976,C00252,S004,2024-02-23,Online,Credit Card,Completed,M0004,4,4.0
O008977,C01186,S006,2024-02-11,In-Store,Credit Card,Completed,M0003,0,0.0
O008978,C00927,S003,2024-03-24,Mobile App,PayPal,Completed,,3,3.0
O008979,C00110,S007,2024-09-11,Online,PayPal,Completed,M0019,2,5.0
O008980,C00644,S008,2024-05-14,Online,Credit Card,Completed,,3,5.0
O008981,C00398,S007,2024-06-22,Mobile App,PayPal,Completed,M0015,3,3.0
O008982,C01295,S004,2024-12-13,Online,PayPal,Completed,M0026,3,3.0
O008983,C01212,S010,2024-07-27,Online,Credit Card,Completed,,5,7.0
O008984,C01556,S009,2024-11-09,Online,Credit Card,Completed,,4,5.0
O008985,C00276,S010,2024-08-22,Online,Debit Card,Cancelled,M0018,3,
O008986,C00689,S008,2024-04-19,In-Store,Credit Card,Completed,,0,0.0
O008987,C01635,S006,2024-02-22,Mobile App,Debit Card,Completed,M0002,2,2.0
O008988,C00247,S002,2024-05-28,In-Store,Credit Card,Completed,,0,0.0
O008989,C01348,S010,2024-02-11,Mobile App,Debit Card,Completed,,4,5.0
O008990,C01042,S007,2024-12-02,Online,Debit Card,Completed,M0023,2,2.0
O008991,C00408,S009,2025-03-09,Mobile App,PayPal,Completed,M0030,2,5.0
O008992,C01435,S009,2024-07-18,Online,Gift Card,Completed,,2,2.0
O008993,C00125,S009,2024-08-10,Online,Debit Card,Completed,M0018,5,8.0
O008994,C01344,S009,2025-03-21,Online,Credit Card,Completed,,3,3.0
O008995,C00153,S006,2024-05-20,Mobile App,Credit Card,Completed,,3,3.0
O008996,C01605,S001,2024-03-21,In-Store,Credit Card,Completed,M0005,0,0.0
O008997,C00658,S006,2024-10-11,Online,PayPal,Completed,,3,4.0
O008998,C01581,S005,2024-12-12,Online,Credit Card,Cancelled,M0025,4,
O008999,C00020,S007,2024-11-25,Mobile App,Debit Card,Completed,,5,7.0
O009000,C00247,S008,2025-01-12,Mobile App,Credit Card,Completed,,2,4.0
O009001,C01414,S001,2024-02-10,In-Store,Credit Card,Completed,,0,0.0
O009002,C01371,S010,2024-08-30,Online,Credit Card,Completed,,2,2.0
O009003,C01500,S004,2024-05-30,Online,PayPal,Completed,,3,4.0
O009004,C01227,S004,2025-02-13,Online,Debit Card,Completed,M0028,3,5.0
O009005,C01033,S001,2025-04-23,Online,Credit Card,Completed,,4,5.0
O009006,C01716,S004,2024-06-20,Online,Credit Card,Completed,M0015,4,4.0
O009007,C01692,S007,2024-03-07,Online,Credit Card,Completed,,3,4.0
O009008,C00531,S006,2024-06-06,In-Store,Debit Card,Completed,M0011,0,0.0
O009009,C00103,S004,2024-03-12,Mobile App,Credit Card,Cancelled,,3,
O009010,C01270,S002,2024-07-10,Mobile App,PayPal,Completed,,4,7.0
O009011,C00597,S007,2024-11-02,In-Store,Credit Card,Completed,,0,0.0
O009012,C01343,S008,2025-06-18,Online,Credit Card,Completed,,4,6.0
O009013,C00351,S009,2024-08-16,Online,Debit Card,Completed,,4,5.0
O009014,C00234,S009,2024-05-19,Mobile App,Credit Card,Completed,,5,5.0
O009015,C01671,S004,2024-04-18,Online,Credit Card,Completed,,4,4.0
O009016,C00037,S003,2024-04-21,Online,Credit Card,Completed,M0009,3,4.0
O009017,C01369,S005,2024-05-03,Online,Credit Card,Cancelled,M0009,4,
O009018,C01628,S006,2025-02-15,Online,Gift Card,Completed,,3,6.0
O009019,C00292,S008,2024-02-13,Online,Credit Card,Cancelled,,4,
O009020,C00017,S003,2025-06-29,Online,Credit Card,Completed,,5,8.0
O009021,C00090,S006,2024-10-24,In-Store,Credit Card,Completed,M0020,0,0.0
O009022,C01372,S005,2024-11-04,Online,Credit Card,Completed,,4,6.0
O009023,C00677,S007,2024-07-27,Online,Credit Card,Completed,M0016,2,2.0
O009024,C00977,S009,2024-12-29,Online,Credit Card,Completed,,3,3.0
O009025,C01468,S007,2024-09-24,Online,Credit Card,Returned,,3,3.0
O009026,C00253,S006,2024-07-13,Online,Credit Card,Completed,,2,5.0
O009027,C00817,S009,2024-06-12,Online,Credit Card,Completed,M0011,4,7.0
O009028,C01617,S010,2025-05-24,Online,Debit Card,Completed,,3,3.0
O009029,C00184,S004,2024-06-24,Mobile App,Debit Card,Completed,M0013,4,4.0
O009030,C00290,S001,2024-09-04,Online,Credit Card,Completed,M0019,4,6.0
O009031,C00761,S008,2024-07-23,Online,Credit Card,Completed,M0017,3,3.0
O009032,C01239,S006,2024-03-02,Mobile App,PayPal,Completed,,4,7.0
O009033,C00158,S006,2024-04-29,In-Store,Credit Card,Cancelled,,0,
O009034,C00923,S005,2024-05-01,Mobile App,Credit Card,Completed,M0009,3,3.0
O009035,C00691,S010,2024-12-30,Online,Credit Card,Completed,M0025,4,4.0
O009036,C00393,S003,2024-08-20,Online,Credit Card,Completed,,3,5.0
O009037,C01044,S006,2025-03-01,Online,Credit Card,Completed,M0030,2,6.0
O009038,C01495,S001,2025-01-09,Mobile App,Debit Card,Completed,,4,4.0
O009039,C00431,S007,2024-05-02,Online,Credit Card,Completed,M0009,4,5.0
O009040,C01683,S006,2024-11-11,Online,Credit Card,Completed,,3,6.0
O009041,C00997,S005,2025-02-02,In-Store,Debit Card,Completed,,0,0.0
O009042,C01005,S003,2024-12-07,In-Store,Credit Card,Completed,,0,0.0
O009043,C01092,S008,2024-11-25,Mobile App,Credit Card,Completed,,3,5.0
O009044,C01101,S004,2025-01-30,Mobile App,Credit Card,Returned,,3,3.0
O009045,C00102,S009,2024-02-10,In-Store,PayPal,Completed,M0003,0,0.0
O009046,C00652,S009,2025-01-25,Online,Credit Card,Completed,,3,4.0
O009047,C00893,S005,2024-06-15,Online,Credit Card,Completed,,3,4.0
O009048,C00585,S007,2024-11-14,Online,Credit Card,Cancelled,M0023,2,
O009049,C00207,S006,2024-06-01,Online,Debit Card,Completed,M0011,3,4.0
O009050,C00213,S006,2025-04-04,Online,Credit Card,Completed,,3,4.0
O009051,C00079,S004,2024-09-29,Online,Debit Card,Completed,,2,2.0
O009052,C01137,S010,2024-12-11,Online,Credit Card,Completed,,3,3.0
O009053,C01789,S008,2025-03-08,Mobile App,Credit Card,Completed,,4,4.0
O009054,C00133,S010,2025-05-06,Mobile App,Credit Card,Completed,,3,7.0
O009055,C01221,S003,2025-01-25,In-Store,Debit Card,Completed,,0,0.0
O009056,C01049,S005,2024-04-07,Online,Debit Card,Completed,,5,5.0
O009057,C00472,S001,2025-04-13,Mobile App,Debit Card,Completed,M0031,4,6.0
O009058,C01637,S001,2024-12-02,Online,Debit Card,Completed,,2,4.0
O009059,C01781,S009,2024-11-28,In-Store,Credit Card,Returned,,0,0.0
O009060,C01567,S004,2025-05-22,Mobile App,Gift Card,Cancelled,M0032,2,
O009061,C00290,S009,2024-06-04,Online,Credit Card,Completed,M0014,2,3.0
O009062,C01280,S007,2024-05-30,Mobile App,Credit Card,Completed,,2,2.0
O009063,C01230,S010,2024-10-19,Online,Credit Card,Completed,,3,4.0
O009064,C01499,S008,2025-02-07,Mobile App,Gift Card,Completed,,3,5.0
O009065,C01007,S009,2024-09-10,Online,Credit Card,Returned,M0019,4,4.0
